Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Deep Silver,0.01,0.04,0,0.01,0.07
Deep Silver,0.06,0,0,0,0.06
Deep Silver,0,0.05,0,0.01,0.06
Deep Silver,0,0.05,0,0.01,0.06
Deep Silver,0.03,0.03,0,0.01,0.06
Deep Silver,0.04,0.01,0,0,0.06
Deep Silver,0.05,0,0,0,0.06
Deep Silver,0.04,0.01,0,0,0.05
Deep Silver,0,0.04,0,0.01,0.05
Deep Silver,0.04,0.01,0,0,0.05
Deep Silver,0.04,0,0,0,0.05
Deep Silver,0.02,0.02,0,0.01,0.05
Deep Silver,0.04,0,0,0,0.05
Deep Silver,0.04,0,0,0.01,0.05
Deep Silver,0.02,0.02,0,0,0.04
Deep Silver,0.04,0,0,0,0.04
Deep Silver,0,0.03,0,0.01,0.04
Deep Silver,0.02,0.01,0,0,0.04
Deep Silver,0,0.03,0,0.01,0.04
Deep Silver,0,0.03,0,0.01,0.04
Deep Silver,0.03,0,0,0,0.04
Deep Silver,0,0.03,0,0,0.03
Deep Silver,0,0.02,0,0,0.03
Deep Silver,0,0.02,0,0.01,0.03
Deep Silver,0,0.02,0,0,0.03
Deep Silver,0.02,0,0,0,0.03
Deep Silver,0,0.02,0,0,0.02
Deep Silver,0.02,0,0,0,0.02
Deep Silver,0.02,0,0,0,0.02
Deep Silver,0,0.02,0,0,0.02
Deep Silver,0.02,0,0,0,0.02
Deep Silver,0,0.02,0,0,0.02
Deep Silver,0.02,0.01,0,0,0.02
Deep Silver,0.02,0,0,0,0.02
Deep Silver,0.02,0,0,0,0.02
Deep Silver,0.02,0,0,0,0.02
Deep Silver,0,0.02,0,0,0.02
Deep Silver,0.01,0.01,0,0,0.02
Deep Silver,0,0.01,0,0,0.02
Deep Silver,0.01,0,0,0,0.02
Deep Silver,0,0.01,0,0,0.01
Deep Silver,0.01,0,0,0,0.01
Deep Silver,0,0.01,0,0,0.01
Deep Silver,0.01,0,0,0,0.01
Deep Silver,0,0.01,0,0,0.01
Datam Polystar,0,0,0.02,0,0.02
Datam Polystar,0,0,0.01,0,0.01
Data East,0,0,0.11,0,0.11
Data East,0,0,0.04,0,0.04
Data Design Interactive,0.11,0,0,0.01,0.13
Data Design Interactive,0.07,0.01,0,0.01,0.09
Data Design Interactive,0.07,0,0,0,0.07
Data Age,0.36,0.02,0,0,0.39
Data Age,0.3,0.02,0,0,0.32
Daito,0,0,0.11,0,0.11
Daito,0,0,0.06,0,0.06
Daito,0,0,0.03,0,0.03
Daito,0,0,0.03,0,0.03
Daedalic Entertainment,0,0.06,0,0.01,0.07
Daedalic Entertainment,0,0.03,0,0,0.04
Daedalic Entertainment,0,0.02,0,0,0.03
Daedalic,0,0.13,0,0.03,0.15
Daedalic,0,0.09,0,0.02,0.11
Daedalic,0,0.02,0,0.01,0.02
D3Publisher,0.69,0.83,0,0.19,1.7
D3Publisher,0.55,0.55,0,0.13,1.23
D3Publisher,0,0,0.99,0.07,1.06
D3Publisher,0.09,0,0,0.74,0.84
D3Publisher,0.23,0.31,0,0.18,0.72
D3Publisher,0.31,0.21,0,0.04,0.55
D3Publisher,0.42,0.09,0,0.04,0.54
D3Publisher,0.22,0.2,0.01,0.05,0.48
D3Publisher,0.23,0.16,0.01,0.07,0.47
D3Publisher,0.25,0.15,0,0.04,0.44
D3Publisher,0.39,0,0,0.03,0.42
D3Publisher,0.22,0.16,0,0.04,0.42
D3Publisher,0.13,0.19,0,0.11,0.42
D3Publisher,0.37,0,0,0.03,0.4
D3Publisher,0.04,0.03,0.27,0.02,0.36
D3Publisher,0.28,0.01,0.03,0.02,0.34
D3Publisher,0.31,0,0,0.02,0.33
D3Publisher,0.19,0.12,0,0.03,0.33
D3Publisher,0.22,0.08,0,0.03,0.32
D3Publisher,0.11,0.03,0,0.15,0.29
D3Publisher,0.17,0.1,0,0.02,0.29
D3Publisher,0.26,0,0,0.02,0.29
D3Publisher,0.13,0.12,0,0.03,0.27
D3Publisher,0.12,0.09,0,0.04,0.25
D3Publisher,0.1,0.09,0,0.05,0.24
D3Publisher,0.21,0,0,0.01,0.23
D3Publisher,0.21,0,0,0.01,0.22
D3Publisher,0.13,0.06,0,0.04,0.22
D3Publisher,0.11,0.09,0,0.02,0.22
D3Publisher,0.06,0.04,0.08,0.02,0.2
D3Publisher,0,0,0.19,0,0.19
D3Publisher,0.1,0.05,0.03,0.01,0.19
D3Publisher,0.17,0,0,0.01,0.19
D3Publisher,0.1,0.06,0,0.02,0.18
D3Publisher,0.05,0.08,0,0.04,0.17
D3Publisher,0.16,0,0,0.01,0.17
D3Publisher,0.15,0,0,0.01,0.16
D3Publisher,0.12,0.03,0,0,0.16
D3Publisher,0.14,0.01,0,0.01,0.16
D3Publisher,0.14,0.01,0,0.01,0.16
D3Publisher,0.05,0.02,0,0.08,0.15
D3Publisher,0.14,0,0,0.01,0.15
D3Publisher,0.06,0.04,0.05,0.01,0.15
D3Publisher,0.13,0,0,0.01,0.15
D3Publisher,0.1,0.03,0,0.01,0.14
D3Publisher,0.1,0.03,0,0.01,0.14
D3Publisher,0,0.01,0.13,0,0.14
D3Publisher,0.11,0.02,0,0.01,0.14
D3Publisher,0,0,0.14,0,0.14
D3Publisher,0.1,0.03,0,0.01,0.14
D3Publisher,0,0,0.13,0,0.13
D3Publisher,0.07,0.06,0,0.01,0.13
D3Publisher,0.09,0.02,0,0.01,0.13
D3Publisher,0.11,0.01,0,0.01,0.13
D3Publisher,0.08,0.03,0,0.01,0.13
D3Publisher,0.12,0,0,0.01,0.13
D3Publisher,0.1,0.01,0,0.01,0.13
D3Publisher,0,0,0.12,0,0.12
D3Publisher,0.11,0,0,0.01,0.12
D3Publisher,0.11,0,0,0.01,0.12
D3Publisher,0.06,0.05,0,0.02,0.12
D3Publisher,0.11,0,0,0.01,0.12
D3Publisher,0.06,0.05,0,0.01,0.12
D3Publisher,0,0,0.12,0,0.12
D3Publisher,0.06,0.04,0,0.01,0.11
D3Publisher,0.05,0.04,0,0.01,0.11
D3Publisher,0.03,0.07,0,0.01,0.11
D3Publisher,0.1,0,0,0.01,0.11
D3Publisher,0.09,0.01,0,0.01,0.1
D3Publisher,0.05,0.04,0,0.01,0.1
D3Publisher,0.09,0,0,0.01,0.1
D3Publisher,0.09,0,0,0.01,0.1
D3Publisher,0,0,0.1,0,0.1
D3Publisher,0,0,0.1,0,0.1
D3Publisher,0.07,0.02,0,0.01,0.1
D3Publisher,0.09,0,0,0.01,0.1
D3Publisher,0.08,0,0,0.01,0.09
D3Publisher,0.06,0.02,0,0.01,0.09
D3Publisher,0,0,0.09,0,0.09
D3Publisher,0.08,0,0,0.01,0.08
D3Publisher,0,0,0.08,0,0.08
D3Publisher,0.03,0.04,0,0.01,0.08
D3Publisher,0.07,0,0,0.01,0.08
D3Publisher,0.04,0.01,0.03,0,0.08
D3Publisher,0.03,0.04,0,0.01,0.08
D3Publisher,0.07,0,0,0.01,0.08
D3Publisher,0.04,0.02,0,0.01,0.07
D3Publisher,0,0,0.07,0,0.07
D3Publisher,0.04,0.03,0,0,0.07
D3Publisher,0.04,0.03,0,0,0.07
D3Publisher,0.06,0,0,0,0.07
D3Publisher,0,0,0.07,0,0.07
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0.04,0.02,0,0,0.06
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0.05,0,0,0,0.06
D3Publisher,0,0,0.06,0,0.06
D3Publisher,0,0,0.05,0,0.05
D3Publisher,0.05,0,0,0,0.05
D3Publisher,0.04,0,0,0,0.05
D3Publisher,0.02,0.02,0,0.01,0.05
D3Publisher,0.02,0.02,0,0.01,0.05
D3Publisher,0.04,0,0,0,0.05
D3Publisher,0.04,0,0,0,0.04
D3Publisher,0.04,0,0,0,0.04
D3Publisher,0,0,0.04,0,0.04
D3Publisher,0.04,0,0,0,0.04
D3Publisher,0,0,0.04,0,0.04
D3Publisher,0,0,0.04,0,0.04
D3Publisher,0,0,0.04,0,0.04
D3Publisher,0,0,0.04,0,0.04
D3Publisher,0.01,0.02,0,0,0.04
D3Publisher,0,0.03,0,0,0.03
D3Publisher,0.02,0.01,0,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0.03,0,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0.01,0.01,0,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0.02,0,0,0.03
D3Publisher,0,0,0.03,0,0.03
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0.02,0,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0.01,0,0,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0.01,0,0,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0.02,0,0,0.02
D3Publisher,0.02,0,0,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0.01,0,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.02,0,0.02
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0.01,0,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0.01,0,0,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
D3Publisher,0,0,0.01,0,0.01
Cygames,0,0,0.03,0,0.03
CyberFront,0,0,0.04,0,0.04
CyberFront,0.01,0,0.02,0,0.03
CyberFront,0,0,0.03,0,0.03
CyberFront,0,0,0.02,0,0.02
CyberFront,0,0,0.02,0,0.02
CyberFront,0,0,0.02,0,0.02
CyberFront,0,0,0.02,0,0.02
CyberFront,0,0,0.02,0,0.02
CyberFront,0,0,0.02,0,0.02
CyberFront,0,0,0.01,0,0.01
CyberFront,0,0,0.01,0,0.01
CyberFront,0,0,0.01,0,0.01
CyberFront,0,0,0.01,0,0.01
CyberFront,0,0,0.01,0,0.01
Culture Publishers,0.05,0.03,0,0.01,0.09
Culture Brain,0,0,0.2,0,0.2
Culture Brain,0,0,0.03,0,0.03
Culture Brain,0,0,0.02,0,0.02
Culture Brain,0,0,0.02,0,0.02
CTO SpA,0.49,0.33,0,0.06,0.88
CTO SpA,0.01,0.01,0,0,0.02
Crystal Dynamics,0.49,0.33,0,0.06,0.87
Crystal Dynamics,0.25,0.17,0,0.03,0.44
Crystal Dynamics,0.09,0.06,0,0.01,0.17
Crystal Dynamics,0.08,0.06,0,0.01,0.15
Crystal Dynamics,0.04,0.03,0,0.01,0.08
Crimson Cow,0,0.05,0,0.01,0.06
Crimson Cow,0,0.01,0,0,0.02
Creative Core,0,0,0.06,0,0.06
Creative Core,0,0,0.03,0,0.03
Creative Core,0,0,0.01,0,0.01
Crave Entertainment,0.66,0.52,0.15,0.17,1.5
Crave Entertainment,0.3,0.2,0.3,0.06,0.87
Crave Entertainment,0.37,0.11,0,0.02,0.51
Crave Entertainment,0.15,0.1,0,0.02,0.27
Crave Entertainment,0.24,0,0,0.02,0.25
Crave Entertainment,0.11,0.09,0,0.03,0.22
Crave Entertainment,0.2,0,0,0.02,0.22
Crave Entertainment,0.17,0.04,0,0,0.21
Crave Entertainment,0.19,0,0,0.02,0.2
Crave Entertainment,0.1,0.08,0,0.03,0.2
Crave Entertainment,0.1,0.08,0,0.03,0.2
Crave Entertainment,0.18,0,0,0.01,0.2
Crave Entertainment,0.14,0.05,0,0.01,0.2
Crave Entertainment,0.18,0,0,0.01,0.19
Crave Entertainment,0.1,0.07,0,0.01,0.18
Crave Entertainment,0.12,0.05,0,0,0.17
Crave Entertainment,0.13,0.03,0,0,0.16
Crave Entertainment,0.15,0,0,0.01,0.16
Crave Entertainment,0.15,0,0,0.01,0.16
Crave Entertainment,0.15,0,0,0.01,0.15
Crave Entertainment,0.08,0.06,0,0.01,0.15
Crave Entertainment,0.1,0.04,0,0,0.15
Crave Entertainment,0.12,0,0,0.01,0.13
Crave Entertainment,0.12,0,0,0.01,0.13
Crave Entertainment,0.11,0,0,0.01,0.12
Crave Entertainment,0.12,0,0,0.01,0.12
Crave Entertainment,0.09,0.03,0,0,0.12
Crave Entertainment,0.11,0,0,0.01,0.12
Crave Entertainment,0.11,0,0,0.01,0.12
Crave Entertainment,0.09,0.02,0,0,0.11
Crave Entertainment,0.1,0,0,0.01,0.11
Crave Entertainment,0.08,0.02,0,0,0.1
Crave Entertainment,0.09,0,0,0.01,0.1
Crave Entertainment,0.09,0,0,0.01,0.1
Crave Entertainment,0.07,0.02,0,0,0.09
Crave Entertainment,0.08,0,0,0.01,0.09
Crave Entertainment,0.07,0.01,0,0.01,0.09
Crave Entertainment,0.08,0,0,0.01,0.08
Crave Entertainment,0.08,0,0,0.01,0.08
Crave Entertainment,0.07,0,0,0,0.08
Crave Entertainment,0.07,0,0,0.01,0.08
Crave Entertainment,0.06,0.02,0,0,0.08
Crave Entertainment,0.07,0,0,0.01,0.07
Crave Entertainment,0.07,0,0,0,0.07
Crave Entertainment,0.05,0.02,0,0,0.07
Crave Entertainment,0.06,0.01,0,0,0.07
Crave Entertainment,0.06,0,0,0,0.07
Crave Entertainment,0.03,0.03,0,0.01,0.07
Crave Entertainment,0.06,0,0,0,0.06
Crave Entertainment,0.05,0.01,0,0,0.06
Crave Entertainment,0.05,0.01,0,0,0.06
Crave Entertainment,0.04,0.02,0,0,0.06
Crave Entertainment,0.03,0.02,0,0,0.06
Crave Entertainment,0.05,0,0,0,0.06
Crave Entertainment,0.04,0.01,0,0,0.05
Crave Entertainment,0.03,0.01,0,0,0.05
Crave Entertainment,0.03,0.01,0,0,0.05
Crave Entertainment,0.03,0.01,0,0,0.05
Crave Entertainment,0.02,0.02,0,0.01,0.04
Crave Entertainment,0.04,0,0,0,0.04
Crave Entertainment,0.03,0.01,0,0,0.04
Crave Entertainment,0.03,0,0,0,0.04
Crave Entertainment,0.03,0.01,0,0,0.03
Crave Entertainment,0.02,0.01,0,0,0.03
Crave Entertainment,0.03,0,0,0,0.03
Crave Entertainment,0.02,0,0,0,0.03
Crave Entertainment,0.01,0.01,0,0,0.02
Crave Entertainment,0.01,0.01,0,0,0.02
Crave Entertainment,0.02,0,0,0,0.02
Crave Entertainment,0.01,0,0,0,0.02
Crave Entertainment,0.01,0,0,0,0.02
CPG Products,0.5,0.03,0,0.01,0.54
Core Design Ltd.,0.1,0.07,0,0.01,0.19
Core Design Ltd.,0.06,0.04,0,0.01,0.1
Conspiracy Entertainment,0.15,0.1,0,0.02,0.27
Conspiracy Entertainment,0.09,0,0,0.01,0.1
Conspiracy Entertainment,0.04,0.03,0,0.01,0.08
Conspiracy Entertainment,0.06,0,0,0,0.06
Conspiracy Entertainment,0.06,0,0,0,0.06
Conspiracy Entertainment,0.04,0,0,0,0.05
Conspiracy Entertainment,0.04,0,0,0,0.05
Conspiracy Entertainment,0.04,0,0,0,0.04
Conspiracy Entertainment,0.02,0.01,0,0,0.03
Conspiracy Entertainment,0.03,0,0,0,0.03
Conspiracy Entertainment,0.03,0,0,0,0.03
Conspiracy Entertainment,0.01,0,0,0,0.02
Conspiracy Entertainment,0.01,0,0,0,0.01
Conspiracy Entertainment,0.01,0,0,0,0.01
Compile Heart,0.18,0,0.01,0.01,0.2
Compile Heart,0.09,0,0.07,0.02,0.18
Compile Heart,0.05,0.03,0.06,0.02,0.16
Compile Heart,0.09,0,0.04,0.01,0.14
Compile Heart,0.09,0,0,0.01,0.1
Compile Heart,0,0,0.09,0,0.09
Compile Heart,0,0,0.08,0,0.08
Compile Heart,0,0,0.07,0,0.07
Compile Heart,0,0,0.06,0,0.06
Compile Heart,0,0,0.04,0,0.04
Compile Heart,0,0,0.04,0,0.04
Compile Heart,0,0,0.04,0,0.04
Compile Heart,0,0,0.03,0,0.03
Compile Heart,0,0,0.03,0,0.03
Compile Heart,0,0,0.02,0,0.02
Compile Heart,0,0,0.02,0,0.02
Compile Heart,0,0,0.02,0,0.02
Compile Heart,0,0,0.02,0,0.02
Compile Heart,0,0,0.02,0,0.02
Compile Heart,0,0,0.01,0,0.01
Compile,0,0,1.07,0.07,1.15
Compile,0,0,0.6,0,0.6
Compile,0,0,0.47,0,0.47
Compile,0,0,0.16,0.03,0.19
Compile,0,0,0.03,0,0.03
Compile,0,0,0.02,0,0.02
Commseed,0,0,0.01,0,0.01
Comfort,0,0,0.05,0,0.05
Comfort,0,0,0.03,0,0.03
Comfort,0,0,0.02,0,0.02
Comfort,0,0,0.02,0,0.02
Comfort,0,0,0.02,0,0.02
Comfort,0,0,0.01,0,0.01
Coleco,1.36,0.08,0,0.02,1.46
Coleco,0.55,0.03,0,0.01,0.59
Coleco,0.38,0.02,0,0,0.4
Coleco,0.32,0.02,0,0,0.34
Coleco,0.26,0.02,0,0,0.27
CokeM Interactive,0.29,0,0,0.02,0.31
Codemasters Online,0,0.02,0,0,0.02
Codemasters,0.09,2.43,0.12,0.22,2.87
Codemasters,0.07,2,0.02,0.18,2.28
Codemasters,0.03,1.05,0.02,0.3,1.4
Codemasters,0.25,0.76,0.08,0.27,1.35
Codemasters,0.03,1.16,0.02,0.11,1.32
Codemasters,0.02,1.13,0.01,0.1,1.26
Codemasters,0.12,0.75,0.11,0.25,1.22
Codemasters,0.31,0.57,0.03,0.2,1.11
Codemasters,0.27,0.59,0.01,0.21,1.08
Codemasters,0.12,0.64,0.05,0.25,1.07
Codemasters,0.16,0.67,0,0.23,1.06
Codemasters,0.27,0.53,0,0.2,1.01
Codemasters,0.01,0.71,0.01,0.21,0.94
Codemasters,0.36,0.45,0.02,0.1,0.93
Codemasters,0.23,0.46,0.05,0.17,0.92
Codemasters,0.02,0.8,0.02,0.07,0.91
Codemasters,0.15,0.63,0,0.11,0.89
Codemasters,0.18,0.59,0.01,0.1,0.89
Codemasters,0.33,0.44,0.01,0.09,0.88
Codemasters,0.38,0.4,0,0.09,0.87
Codemasters,0.32,0.4,0,0.09,0.81
Codemasters,0.11,0.51,0.01,0.09,0.73
Codemasters,0.23,0.41,0.01,0.08,0.73
Codemasters,0.36,0.28,0,0.09,0.73
Codemasters,0.09,0.44,0.03,0.09,0.66
Codemasters,0.01,0.45,0.03,0.15,0.63
Codemasters,0.27,0.21,0,0.07,0.56
Codemasters,0.27,0.21,0,0.07,0.55
Codemasters,0.08,0.29,0,0.16,0.53
Codemasters,0.1,0.35,0,0.06,0.5
Codemasters,0.07,0.31,0.02,0.08,0.49
Codemasters,0.26,0.18,0,0.03,0.47
Codemasters,0.23,0.18,0,0.06,0.47
Codemasters,0.34,0.03,0.01,0.03,0.4
Codemasters,0.07,0.23,0.01,0.09,0.39
Codemasters,0.12,0.22,0,0.04,0.38
Codemasters,0.11,0.23,0,0.04,0.38
Codemasters,0.06,0.21,0,0.08,0.35
Codemasters,0.06,0.15,0.07,0.05,0.33
Codemasters,0.01,0.28,0,0.03,0.33
Codemasters,0.15,0.14,0,0.03,0.32
Codemasters,0.11,0.15,0,0.06,0.32
Codemasters,0.03,0.24,0,0.05,0.32
Codemasters,0.28,0.01,0,0.02,0.32
Codemasters,0.09,0.19,0,0.04,0.31
Codemasters,0.23,0.04,0,0.02,0.29
Codemasters,0.14,0.11,0,0.04,0.29
Codemasters,0.1,0.15,0.01,0.03,0.29
Codemasters,0.08,0.17,0,0.03,0.29
Codemasters,0.07,0.18,0,0.03,0.29
Codemasters,0.13,0.1,0,0.03,0.27
Codemasters,0.01,0.21,0.01,0.04,0.27
Codemasters,0.24,0,0,0.02,0.26
Codemasters,0.08,0.15,0,0.02,0.26
Codemasters,0,0.25,0,0,0.26
Codemasters,0.08,0.12,0,0.05,0.25
Codemasters,0.21,0.01,0,0.02,0.25
Codemasters,0.08,0.15,0,0.02,0.24
Codemasters,0,0.23,0,0.01,0.24
Codemasters,0.08,0.14,0,0.02,0.24
Codemasters,0.15,0.06,0,0,0.22
Codemasters,0.05,0.11,0.01,0.04,0.21
Codemasters,0,0.19,0,0.01,0.2
Codemasters,0,0.15,0,0.05,0.2
Codemasters,0.17,0.01,0,0.02,0.2
Codemasters,0.02,0.13,0,0.04,0.19
Codemasters,0.05,0.12,0,0.03,0.19
Codemasters,0,0.15,0,0.04,0.19
Codemasters,0,0.16,0,0.02,0.17
Codemasters,0.03,0.12,0,0.01,0.17
Codemasters,0.14,0.01,0,0.01,0.16
Codemasters,0.07,0.08,0,0.02,0.16
Codemasters,0,0.13,0,0.03,0.16
Codemasters,0.08,0.06,0,0.02,0.15
Codemasters,0.07,0.06,0,0.02,0.15
Codemasters,0.01,0.11,0,0.03,0.15
Codemasters,0.03,0.08,0.01,0.03,0.15
Codemasters,0.07,0.05,0,0.02,0.14
Codemasters,0.07,0.05,0,0.02,0.14
Codemasters,0.11,0.03,0,0,0.14
Codemasters,0,0.12,0,0.02,0.14
Codemasters,0.07,0.05,0,0.01,0.13
Codemasters,0.1,0.03,0,0,0.13
Codemasters,0.07,0.04,0,0.02,0.13
Codemasters,0.09,0.03,0,0,0.13
Codemasters,0.05,0.06,0,0.02,0.12
Codemasters,0.06,0.04,0,0.01,0.12
Codemasters,0.06,0.05,0,0.02,0.12
Codemasters,0.03,0.08,0,0.01,0.11
Codemasters,0.07,0.03,0,0.01,0.11
Codemasters,0.06,0.04,0,0.01,0.11
Codemasters,0.06,0.03,0,0.01,0.1
Codemasters,0.08,0.02,0,0,0.1
Codemasters,0.03,0.06,0,0.01,0.1
Codemasters,0.06,0.04,0,0.01,0.1
Codemasters,0,0.09,0,0.01,0.1
Codemasters,0.08,0,0,0.01,0.1
Codemasters,0.07,0.01,0,0.01,0.09
Codemasters,0.01,0.07,0,0.01,0.09
Codemasters,0.04,0.03,0,0.01,0.09
Codemasters,0.04,0.03,0,0.01,0.08
Codemasters,0.06,0.02,0,0,0.08
Codemasters,0.06,0.02,0,0,0.08
Codemasters,0.07,0,0,0.01,0.07
Codemasters,0.01,0.04,0,0.01,0.07
Codemasters,0.06,0.01,0,0.01,0.07
Codemasters,0.05,0.02,0,0,0.07
Codemasters,0,0.06,0,0.01,0.07
Codemasters,0.03,0.02,0,0.01,0.06
Codemasters,0,0.05,0,0.01,0.06
Codemasters,0.04,0.01,0,0,0.06
Codemasters,0.04,0.01,0,0,0.05
Codemasters,0.03,0.01,0,0,0.05
Codemasters,0.04,0.01,0,0,0.05
Codemasters,0,0.04,0,0.01,0.05
Codemasters,0.01,0.03,0,0.01,0.05
Codemasters,0.04,0.01,0,0,0.05
Codemasters,0,0.04,0,0,0.05
Codemasters,0.03,0.01,0,0,0.05
Codemasters,0.03,0.01,0,0,0.04
Codemasters,0.04,0,0,0,0.04
Codemasters,0.03,0.01,0,0,0.04
Codemasters,0,0.03,0,0.01,0.04
Codemasters,0.03,0.01,0,0,0.04
Codemasters,0.03,0.01,0,0,0.04
Codemasters,0.03,0.01,0,0,0.04
Codemasters,0.03,0.01,0,0,0.03
Codemasters,0,0.03,0,0.01,0.03
Codemasters,0.02,0.01,0,0,0.03
Codemasters,0.03,0,0,0,0.03
Codemasters,0,0.03,0,0,0.03
Codemasters,0,0.02,0,0,0.03
Codemasters,0.02,0.01,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0,0.02,0,0,0.02
Codemasters,0.01,0,0,0,0.02
Codemasters,0.02,0,0,0,0.02
Codemasters,0,0.01,0,0,0.02
Codemasters,0.01,0,0,0,0.02
Codemasters,0,0.01,0,0,0.01
Codemasters,0,0.01,0,0,0.01
Codemasters,0,0.01,0,0,0.01
Codemasters,0,0,0.01,0,0.01
Codemasters,0,0.01,0,0,0.01
Codemasters,0.01,0,0,0,0.01
Codemasters,0,0.01,0,0,0.01
Codemasters,0,0.01,0,0,0.01
Coconuts Japan,0,0,0.05,0,0.05
Coconuts Japan,0.01,0.01,0,0,0.02
Cloud Imperium Games Corporation,0.04,0,0,0,0.04
Cloud Imperium Games Corporation,0.04,0,0,0,0.04
City Interactive,0.54,0.51,0,0.12,1.16
City Interactive,0.26,0.36,0.04,0.14,0.8
City Interactive,0,0.45,0,0.03,0.49
City Interactive,0.05,0.19,0.03,0.07,0.35
City Interactive,0.15,0.16,0,0.03,0.34
City Interactive,0.06,0.13,0,0.02,0.22
City Interactive,0.07,0.11,0,0.02,0.2
City Interactive,0,0.13,0,0.03,0.16
City Interactive,0.13,0.01,0,0.01,0.15
City Interactive,0.12,0.01,0,0.01,0.14
City Interactive,0.06,0.03,0,0.01,0.1
City Interactive,0.02,0.05,0,0.01,0.08
City Interactive,0.03,0.04,0,0.01,0.08
City Interactive,0.05,0.01,0,0,0.07
City Interactive,0.01,0.05,0,0.01,0.07
City Interactive,0.03,0.03,0,0.01,0.07
City Interactive,0.06,0,0,0,0.06
City Interactive,0.04,0,0,0,0.04
City Interactive,0.02,0,0,0,0.03
ChunSoft,0,0,0.81,0,0.81
ChunSoft,0,0,0.78,0,0.78
ChunSoft,0.37,0,0.03,0.03,0.43
ChunSoft,0,0,0.4,0,0.4
ChunSoft,0,0,0.32,0.05,0.37
ChunSoft,0,0,0.36,0,0.36
ChunSoft,0,0,0.27,0,0.27
ChunSoft,0,0,0.16,0.01,0.17
ChunSoft,0,0,0.16,0,0.16
ChunSoft,0,0,0.09,0,0.09
ChunSoft,0,0,0.05,0,0.05
ChunSoft,0,0,0.04,0,0.04
ChunSoft,0,0,0.04,0,0.04
ChunSoft,0,0,0.03,0,0.03
ChunSoft,0,0,0.03,0,0.03
ChunSoft,0,0,0.02,0,0.02
ChunSoft,0,0,0.01,0,0.01
ChunSoft,0,0,0.01,0,0.01
CDV Software Entertainment,0.09,0,0,0.01,0.1
CDV Software Entertainment,0,0.02,0,0,0.03
CDV Software Entertainment,0.02,0,0,0,0.03
CDV Software Entertainment,0,0.02,0,0,0.02
CDV Software Entertainment,0,0.01,0,0,0.01
CDV Software Entertainment,0,0.01,0,0,0.01
